-1.8822,1.4975,0.20148,5.4695,-4.5365,-4.5717,-1.3881,3.8567,-1.3035,1.6196,-0.97753,0.2711,4.2954,-2.1275,-1.8632,0.071328,0.21494,-2.8344,-1.3004,1.8513,-2.1199,-1.7278,-4.5031,-1.1914,0.22419,-0.28046
0.12597,1.2432,-0.33779,-5.7114,-1.484,-1.4317,-0.11144,-4.1045,0.050511,1.3078,-0.22663,-0.48981,-4.694,1.7625,-0.034352,0.26933,-0.19369,2.2416,0.10006,1.5515,-0.16574,-0.10714,-1.4885,0.095693,-0.42247,0.83208
-0.055607,-2.9232,-0.24822,1.1097,3.9356,4.061,-0.3143,-0.062041,-0.7243,-2.9661,-0.58057,0.08885,0.15818,-0.69396,1.3814,-0.28392,-0.17811,-0.37164,-0.54128,-3.132,1.6076,1.2758,3.8731,-0.39785,0.03828,-1.4852
