-0.96366,-1.0173,0.4356,0.31704,-4.3205,-3.9631,-4.436,-1.049,-1.0004,2.9502,-1.0201,0.28567,-0.79645,2.1993,-5.7648,-0.47237,-3.8016,-2.4934,4.9854,-0.98518,-0.93899,3.2777,-0.82194,-1.248,3.7036,2.5053
-0.28223,-0.2335,-1.6226,-2.0871,3.027,2.6138,-0.87958,-0.027284,-0.27901,0.34041,-0.40864,0.024379,-0.47766,-2.8144,4.0815,0.42644,-0.452,2.0488,0.36299,-0.4349,-0.52901,0.16502,-0.098963,0.49641,0.64975,-2.9904
0.090494,-0.054331,0.72984,1.299,-0.79563,-0.93847,3.243,0.12479,-0.040844,-3.3073,-0.062631,-1.0437,-0.23771,1.1879,-1.0164,-0.16314,2.9067,-1.1098,-4.4716,-0.040138,0.049589,-3.2393,0.55445,-0.44576,-3.7639,1.1357
