-6.4592,-2.139,0.69735,-39.38,-1.6094,-0.75016,-15.01,-6.959,-16.051,-7.3859,-6.5114,2.7631,-10.472,-11.399,-9.6358,-2.2559,2.7855,2.1821,60.318,3.2792,-7.3044,-7.1993,-3.1659,-4.8759,4.7556,-31.997
-4.9376,-0.83088,-2.7648,50.511,-4.8863,48.308,-9.8789,0.89111,-3.0474,-7.5981,-2.5216,6.8499,-15.538,-56.596,-2.1568,-2.9829,-5.7474,11.548,-70.919,-1.2298,-19.108,-3.402,-4.7428,-3.387,-0.67227,35.622
5.1615,0.33914,-0.30044,12.791,7.8955,-44.996,29.567,2.6994,14.514,5.6886,4.431,-13.556,19.03,43.123,5.976,3.7517,0.23694,-20.93,-23.97,-2.3244,25.73,4.7469,3.4826,3.8383,-9.2757,14.271
