-0.62131,-3.0081,-3.5569,3.9279,-2.6293,4.5847,-2.1669,-2.9532,4.1376,-3.6351,5.5123,-1.5253,3.2838,5.3511,1.7638,-3.8853,1.5926,-2.2217,-4.9403,5.1226,2.8956,-4.0063,0.30761,-0.29228,-3.9534,-3.149,4.2849,-2.9016,-3.3478,-0.70738,-0.61595,6.2394,-4.3172,-4.8602,-5.197,-3.0919,1.5529,2.9101,-6.2721,-0.039117,-5.0324,4.443,-4.4951,-2.5118,5.3899,-3.1601,-2.2477,5.8838,-3.1925,-0.46074,-2.4384
-0.53638,0.3849,0.59558,-2.1558,8.413,-4.0953,-3.4804,2.3639,-3.4751,0.044741,-6.0666,-3.3923,-2.8004,-3.1682,6.1699,2.2563,-0.61274,8.7868,3.3675,-10.82,-4.3032,2.573,8.5575,-2.0743,-1.3326,-1.4098,-2.1103,-0.82386,5.8953,-7.4591,-0.33117,-9.841,4.002,-0.18111,2.2964,0.85127,10.267,-5.5662,3.231,-7.6142,4.8791,-2.1008,1.2047,6.609,-6.5709,0.70437,1.6399,-6.7732,1.8591,-0.62543,0.3304
-0.27257,3.1573,3.694,2.8962,-3.3403,-1.9533,4.6366,1.7777,-1.7006,1.9449,1.1361,1.9961,2.7393,-3.3997,-7.4192,3.1832,-1.0803,-6.5135,1.9849,8.3799,-2.133,2.2837,-3.9427,-0.097279,2.5296,2.284,-2.6212,1.7797,-0.201,1.3077,-0.3506,-1.1203,1.3749,1.902,1.5261,2.88,-8.2509,-1.699,3.1979,4.7569,0.56225,-2.7037,2.5535,-3.4962,3.747,3.1304,1.4617,-1.1177,2.3447,-0.32244,2.7654
