18,13,1
17,13,1
23,20,0.8
11,8,0.8
27,21,0.8
19,17,1
29,21,1
15,11,1
27,22,0.8
30,24,0.8
22,18,1
30,25,1
25,21,0.8
29,24,0.8
29,19,1
21,18,0.8
29,20,1
27,21,1
24,21,1
17,14,0.8
30,23,1
20,16,1
30,26,0.8
15,11,0.8
24,21,0.8
10,8,0.8
20,13,1
25,19,0.8
22,16,1
13,10,0.8
16,13,0.8
21,14,1
30,22,1
24,18,1
28,25,1
15,13,1
18,14,0.8
24,20,1
13,11,1
21,16,1
19,15,0.8
15,12,1
26,20,1
23,18,0.8
27,19,1
20,15,0.8
30,25,0.8
21,18,1
30,27,0.8
22,17,1
14,11,1
19,16,0.8
24,20,0.8
27,20,1
27,23,0.8
19,14,1
29,23,0.8
20,17,1
21,16,0.8
16,13,1
25,21,1
29,24,1
13,11,0.8
16,12,0.8
18,15,0.8
17,15,1
29,22,1
28,22,0.8
26,17,1
25,20,0.8
30,23,0.8
18,15,1
24,19,0.8
23,17,1
16,14,0.8
10,7,1
29,23,1
25,17,1
11,8,1
25,18,1
14,11,0.8
18,16,1
18,14,1
26,20,0.8
19,16,1
20,15,1
27,24,1
17,13,0.8
12,9,1
28,23,1
30,26,1
10,8,1
30,27,1
27,24,0.8
29,22,0.8
26,23,1
28,21,1
28,19,1
23,16,1
11,9,0.8
22,19,1
26,22,1
18,16,0.8
21,17,0.8
17,15,0.8
23,19,0.8
25,22,0.8
17,14,1
25,16,1
20,18,1
29,25,0.8
26,21,1
19,17,0.8
29,26,1
24,16,1
13,9,1
26,23,0.8
28,18,1
23,18,1
15,13,0.8
27,23,1
28,20,1
23,19,1
28,21,0.8
25,19,1
25,22,1
16,11,1
12,10,0.8
14,12,1
17,12,1
14,10,1
23,20,1
23,15,1
15,10,1
26,21,0.8
30,24,1
26,22,0.8
24,19,1
28,24,0.8
28,22,1
20,14,1
20,18,0.8
21,15,1
29,25,1
22,15,1
19,13,1
25,20,1
30,19,1
29,26,0.8
16,14,1
19,15,1
22,19,0.8
28,23,0.8
20,16,0.8
26,19,1
26,18,1
16,12,1
15,12,0.8
27,18,1
11,9,1
22,18,0.8
12,9,0.8
22,17,0.8
18,12,1
21,17,1
30,20,1
27,22,1
12,10,1
24,17,1
13,10,1
28,25,0.8
30,21,1
14,12,0.8
20,17,0.8
28,24,1
10,7,0.8
