-0.25482,1.1234,-0.35591,-3.9178,0.28437,-0.56581,3.1898,-0.23748,-0.59933,-0.6203,0.01018,-0.4758,-1.5527,-1.6836,0.2993,-5.8265,-2.8171,-0.37073,3.349,1.7508,1.3076,-0.54349,-0.55164,-1.716,-0.5049,-2.9699
-0.5802,0.55151,-0.53879,-1.2073,-0.4105,-0.30814,0.09808,-0.48099,-0.12869,-0.2505,-0.44125,0.25458,-0.48658,1.4675,-0.61078,6.0264,-1.3363,-0.24158,-3.7192,-0.10408,0.021258,-0.018891,-0.14387,1.4183,0.094076,2.4815
-0.083737,-1.6621,0.026823,3.8559,-0.41824,0.23069,-3.3105,-0.091833,0.24835,0.1897,-0.13331,0.25516,1.6264,0.10567,-0.59689,-1.5274,2.9515,0.0062251,1.1388,-2.0525,-1.9633,0.25259,0.36194,0.11926,0.1991,-0.13519
