10,8,0
11,8,0
11,9,0
12,9,0
12,10,0
13,10,0
13,11,0
14,10,0
14,11,0
14,12,0
15,11,0
15,12,0
15,13,0
16,12,0
16,13,0
16,14,0
17,12,0
17,13,0
17,14,0
17,15,0
18,13,0
18,14,0
18,15,0
18,16,0
19,14,0
19,15,0
19,16,0
19,17,0
20,15,0
20,16,0
20,17,0
21,15,0
21,16,0
21,17,0
21,18,0
22,16,0
22,17,0
22,18,0
22,19,0
23,17,0
23,18,0
23,19,0
23,20,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
25,18,0
25,19,0
25,20,0
25,21,0
25,22,0
26,19,0
26,20,0
26,21,0
26,22,0
26,23,0
27,19,0
27,20,0
27,21,0
27,22,0
27,23,0
27,24,0
28,20,0
28,21,0
28,22,0
28,23,0
28,24,0
28,25,0
29,21,0
29,22,0
29,23,0
29,24,0
29,25,0
29,26,0
30,22,0
30,23,0
30,24,0
30,25,0
30,26,0
