1.0287,1.0582
1.0572,1.1171
1.0854,1.1768
1.1132,1.2369
1.1407,1.2976
1.1678,1.3586
1.1945,1.4199
1.2209,1.4814
1.2469,1.543
1.2724,1.6045
1.2975,1.666
1.3222,1.7273
1.3465,1.7884
1.3703,1.8493
1.3937,1.9097
1.4166,1.9697
1.4391,2.0293
1.4611,2.0883
1.4826,2.1467
1.5038,2.2045
1.5244,2.2616
1.5446,2.3181
1.5644,2.3737
1.5837,2.4286
1.6025,2.4828
1.621,2.536
1.639,2.5885
1.6565,2.64
1.6736,2.6907
1.6904,2.7405
1.7066,2.7894
1.7225,2.8374
1.738,2.8844
1.7531,2.9305
1.7678,2.9757
1.7821,3.0199
1.796,3.0632
1.8096,3.1056
1.8228,3.147
1.8356,3.1876
1.8481,3.2272
1.8603,3.2659
1.8721,3.3036
1.8836,3.3405
1.8947,3.3765
1.9056,3.4117
1.9161,3.4459
1.9264,3.4793
1.9363,3.5119
1.946,3.5436
1.9554,3.5746
1.9645,3.6047
1.9734,3.634
1.982,3.6626
1.9903,3.6904
1.9984,3.7174
2.0063,3.7437
2.0139,3.7693
2.0213,3.7942
2.0285,3.8184
2.0354,3.842
2.0422,3.8649
2.0487,3.8871
2.0551,3.9087
2.0612,3.9297
2.0672,3.9501
2.073,3.9699
2.0786,3.9891
2.084,4.0078
2.0893,4.0259
2.0944,4.0435
2.0994,4.0606
2.1042,4.0772
2.1088,4.0933
2.1133,4.1089
2.1177,4.1241
2.1219,4.1388
2.126,4.153
2.13,4.1668
2.1338,4.1803
2.1376,4.1933
2.1412,4.2059
2.1447,4.2181
2.1481,4.2299
2.1513,4.2414
2.1545,4.2526
2.1576,4.2634
2.1606,4.2738
2.1634,4.284
2.1662,4.2938
2.1689,4.3033
2.1716,4.3125
2.1741,4.3215
2.1765,4.3301
2.1789,4.3385
2.1812,4.3467
2.1834,4.3545
2.1856,4.3622
2.1877,4.3695
2.1897,4.3767
2.1917,4.3836
2.1935,4.3903
2.1954,4.3968
2.1971,4.4031
2.1989,4.4092
2.2005,4.4151
2.2021,4.4208
2.2037,4.4264
2.2052,4.4317
2.2066,4.4369
2.208,4.4419
2.2094,4.4468
2.2107,4.4515
2.212,4.456
2.2132,4.4604
2.2144,4.4647
2.2156,4.4688
2.2167,4.4728
2.2178,4.4767
2.2188,4.4805
2.2199,4.4841
2.2208,4.4876
2.2218,4.491
2.2227,4.4943
2.2236,4.4975
2.2245,4.5005
2.2253,4.5035
