0,0
0,0
1.0287,1.0582
1.0572,1.1171
1.0854,1.1768
1.1132,1.2369
1.1407,1.2976
1.1678,1.3586
1.1945,1.4199
1.2209,1.4814
1.2469,1.543
1.2724,1.6045
1.264,1.5824
1.2892,1.6439
1.2801,1.62
1.2714,1.5972
1.2965,1.6587
1.2872,1.6342
1.2782,1.6108
1.3032,1.6722
1.2936,1.6471
1.2843,1.6231
1.3092,1.6845
1.2994,1.6589
1.2899,1.6343
1.3147,1.6957
1.3046,1.6695
1.2949,1.6445
1.3197,1.7059
1.3094,1.6793
1.2995,1.6538
1.3242,1.7152
1.3138,1.6881
1.3037,1.6622
1.3283,1.7236
1.3177,1.6961
1.3075,1.6699
1.332,1.7312
1.3213,1.7034
1.3109,1.6769
1.3354,1.7382
1.3245,1.71
1.314,1.6832
1.3385,1.7445
1.3274,1.7161
1.3169,1.6889
1.3412,1.7502
1.3301,1.7215
1.3194,1.6941
1.3437,1.7554
1.3325,1.7264
1.3217,1.6989
1.346,1.7601
1.3347,1.7309
1.3238,1.7031
1.3481,1.7643
1.3367,1.735
1.3258,1.707
1.3499,1.7682
1.3385,1.7387
1.3275,1.7105
1.3516,1.7717
1.3401,1.742
1.329,1.7137
1.3532,1.7749
1.3416,1.7451
1.3305,1.7166
1.3546,1.7778
1.3429,1.7478
1.3317,1.7192
1.3558,1.7804
1.3441,1.7503
1.3329,1.7216
1.357,1.7827
1.3452,1.7525
1.3339,1.7238
1.358,1.7849
1.3462,1.7546
1.3349,1.7257
1.3589,1.7868
1.3471,1.7564
1.3358,1.7275
1.3598,1.7886
1.3479,1.7581
1.3365,1.7291
1.3605,1.7902
1.3487,1.7596
1.3372,1.7305
1.3612,1.7916
1.3493,1.761
1.3379,1.7318
1.3619,1.7929
1.3499,1.7622
1.3385,1.733
1.3624,1.7941
1.3505,1.7634
1.339,1.7341
1.3629,1.7951
1.351,1.7644
1.3395,1.735
1.3634,1.7961
1.3514,1.7653
1.3399,1.7359
1.3638,1.797
1.3518,1.7661
1.3403,1.7367
1.3642,1.7978
1.3522,1.7669
1.3406,1.7374
1.3645,1.7985
1.3525,1.7676
1.3409,1.7381
1.3649,1.7991
1.3528,1.7682
1.3412,1.7387
1.3651,1.7997
1.3531,1.7687
1.3415,1.7392
1.3654,1.8003
1.3533,1.7693
1.3417,1.7397
1.3656,1.8007
1.3535,1.7697
1.3419,1.7401
1.3658,1.8012
1.3537,1.7701
1.3421,1.7405
1.366,1.8016
1.3539,1.7705
1.3423,1.7409
1.3662,1.8019
1.3541,1.7708
1.3425,1.7412
1.3664,1.8022
1.3542,1.7711
1.3426,1.7415
1.3665,1.8025
1.3544,1.7714
1.3427,1.7418
