-0.35902,-1.6683,-1.4841,-1.1987,-0.20087,-0.48101,-0.65126,-0.097819,0.24345,-0.31894,-0.44129,-0.098072,-0.55984,-1.4251,-0.33707,-1.0041,-0.056366,0.47333,-1.9608,-0.043901,-1.1714,0.42939,1.1504,-0.6109,-0.35178,1.1864,-1.946,0.47414,1.1436,2.9743,0.75818,0.42352,-1.1966,0.39118,-0.68042,-0.44065,1.853,-0.53768,-1.6075,0.30441,0.54228,0.84738,2.4668,0.10294,0.26584,-0.32319,1.4649,-0.64095,-0.17275,0.30422,2.1308
0.17739,1.8506,-1.3709,0.056899,0.051251,0.32239,1.8154,-0.10978,-0.22137,0.20589,0.40578,-0.053952,0.54525,-2.7059,0.042135,-2.4023,-0.0010447,-0.33843,2.4532,0.2249,1.35,-0.11499,-1.6863,0.31778,0.11675,-0.44887,-3.1251,-0.2212,-0.32052,-0.23087,-0.30663,3.0091,-2.3548,-0.34167,-0.0015064,0.17643,-1.0494,0.21386,2.5205,-0.17904,-0.28954,-2.0671,-2.3875,-0.21091,-0.43473,-0.039915,-1.6202,0.24504,0.057418,-0.038559,-3.7526
0.050296,-0.26543,0.5137,0.79593,0.21509,0.38494,-0.96578,0.11057,-0.51205,-0.10951,0.18785,-0.03696,0.13004,2.1817,0.078767,2.4106,-0.3515,-0.17408,0.94435,0.0034683,-0.33589,-0.4316,-0.66966,0.39152,0.42375,-0.5274,3.1205,-0.38456,-0.63282,-2.0822,-0.5739,-2.6039,1.8158,-0.42477,0.29932,0.35699,-0.82695,0.43519,0.084564,-0.42874,-0.71297,-0.55554,-1.4717,-0.46447,-0.55632,-0.097156,-0.095528,0.3235,0.033767,-0.48,-0.26288
