-5.2003,-2.8978,-27.574,0.40018,1.1164,-2.2661,-2.6553,-4.8558,-3.9033,-0.63991,-2.6944,27.622,2.2004,0.10968,0.64398,15.813,-1.678,7.1011,-1.9607,-31.319,-2.6725,-2.6412,-28.307,-3.3874,17.409,-1.5203
-4.2613,-5.1685,43.71,-2.8755,16.476,-5.7678,-5.7336,11.401,-3.3774,-8.5165,-5.4423,62.035,-9.2882,-7.8434,-8.1151,-4.8277,2.191,-8.8821,-4.4756,47.409,-4.5857,-3.0682,-70.92,-4.5947,-18.021,-6.4151
0.9861,4.3445,16.766,-2.489,-11.706,4.7366,4.5327,-9.3555,5.0264,6.0259,4.4568,-82.465,6.453,5.5779,6.1181,-26.802,-2.7848,9.841,3.5231,19.695,3.9117,2.3144,85.556,3.9258,-25.269,4.7487
