0.0 0.0 0.0 0.04 -0.1
0.01 0.0 -0.0338294508 0.039 -0.174773527
0.02 -0.000338294508 -0.0676241198926 0.03725226473 -0.249705102231
0.03 -0.00101453570693 -0.0946844201776 0.0347552137077 -0.308228954955
0.04 -0.0019613799087 -0.114056263246 0.0316729241581 -0.348143448379
0.05 -0.00310194254116 -0.126370004437 0.0281914896744 -0.371167855755
0.06 -0.00436564258553 -0.13263010216 0.0244798111168 -0.379911114613
0.07 -0.00569194360713 -0.133865040867 0.0206806999707 -0.377000846458
0.08 -0.00703059401579 -0.131028684203 0.0169106915061 -0.364843131604
0.09 -0.00834088085782 -0.124975582182 0.0132622601901 -0.345567214855
0.1 -0.00959063667964 -0.116458361923 0.00980658804151 -0.321024877305
0.11 -0.0107552202989 -0.106131925329 0.00659633926846 -0.292806147235
0.12 -0.0118165395522 -0.0945598558544 0.00366827779611 -0.262259853936
0.13 -0.0127621381107 -0.0822215687699 0.00104567925675 -0.230515398994
0.14 -0.0135843537984 -0.069519672555 -0.0012594747332 -0.198504464425
0.15 -0.014279550524 -0.0567872999315 -0.00324451937744 -0.166982107324
0.16 -0.0148474235233 -0.0442952689346 -0.00491434045069 -0.136546945191
0.17 -0.0152903762126 -0.0322589792899 -0.0062798099026 -0.107660246775
0.18 -0.0156129660055 -0.0208449757905 -0.00735641237035 -0.0806638071525
0.19 -0.0158214157634 -0.0101771296812 -0.00816305044188 -0.0557965313012
0.2 -0.0159231870602 -0.000342404672462 -0.00872101575489 -0.0332096865452
0.21 -0.015926611107 0.00860381274305 -0.00905311262034 -0.0129808136689
0.22 -0.0158405729795 0.0166328280582 -0.00918292075703 0.00487368939412
0.23 -0.0156742446989 0.0237381989041 -0.00913418386309 0.0203872779663
0.24 -0.0154368627099 0.0299317334477 -0.00893031108343 0.0336332164432
0.25 -0.0151375453754 0.035239913919 -0.008593978919 0.0447157190803
0.26 -0.0147851462362 0.0397007274845 -0.00814682172819 0.0537622066741
0.27 -0.0143881389614 0.0433608831474 -0.00760919966145 0.0609166041407
0.28 -0.0139545301299 0.046273390818 -0.00700003362004 0.0663336003772
0.29 -0.0134917962217 0.0484954770171 -0.00633669761627 0.070173790138
0.3 -0.0130068414516 0.0500868107155 -0.00563495971489 0.0725996176263
0.31 -0.0125059733444 0.0511080124744 -0.00490896353863 0.073772042806
0.32 -0.0119948932197 0.0516194202136 -0.00417124311057 0.0738478538145
0.33 -0.0114786990175 0.0516800855122 -0.00343276457243 0.0729775520707
0.34 -0.0109618981624 0.051346975252 -0.00270298905172 0.0713037405182
0.35 -0.0104484284099 0.0506743545719 -0.00198995164654 0.0689599497429
0.36 -0.00994168486417 0.0497133284499 -0.00130035214911 0.0660698413096
0.37 -0.00944455157967 0.048511520709 -0.00063965373601 0.0627467324299
0.38 -0.00895943637258 0.0471128708068 -1.21864117115e-05 0.05909339091
0.39 -0.00848830766451 0.0455575303742 0.000578747497389 0.055202054127
0.4 -0.00803273236077 0.0438818430819 0.00113076803866 0.05115463048
0.41 -0.00759391392995 0.0421183930105 0.00164231434346 0.0470230462981
0.42 -0.00717272999984 0.0402961082473 0.00211254480644 0.0428697055099
0.43 -0.00676976891737 0.0384404079256 0.00254124186154 0.0387480334647
0.44 -0.00638536483811 0.0365733823393 0.00292872219619 0.0347030801081
0.45 -0.00601963101472 0.0347139970935 0.00327575299727 0.0307721612534
0.46 -0.00567249104379 0.0328783134955 0.0035834746098 0.0269855199321
0.47 -0.00534370790883 0.0310797185334 0.00385332980912 0.0233669927648
0.48 -0.0050329107235 0.0293291588372 0.00408699973677 0.0199346689609
0.49 -0.00473961913513 0.0276353739701 0.00428634642638 0.0167015319464
0.5 -0.00446326539542 0.0260051252507 0.00445336174584 0.013676075738
0.51 -0.00420321414292 0.0244434170721 0.00459012250322 0.0108628900528
0.52 -0.0039587799722 0.0229537083617 0.00469875140375 0.00826320976523
0.53 -0.00372924288858 0.0215381124119 0.0047813835014 0.00587542573158
0.54 -0.00351386176446 0.0201975838341 0.00484013775872 0.00369555519841
0.55 -0.00331188592612 0.0189320918232 0.0048770933107 0.00171767102247
0.56 -0.00312256500789 0.0177407793 0.00489427002093 -6.57102317716e-05
0.57 -0.00294515721489 0.0166221078103 0.00489361291861 -0.0016632805652
0.58 -0.00277893613678 0.0155739883214 0.00487698011296 -0.00308463188841
0.59 -0.00262319625357 0.0145938982641 0.00484613379407 -0.0043399847115
0.6 -0.00247725727093 0.0136789853372 0.00480273394696 -0.00543995213382
0.61 -0.00234046741756 0.0128261587169 0.00474833442562 -0.00639533686081
0.62 -0.00221220583039 0.0120321684082 0.00468438105701 -0.00721695882742
0.63 -0.00209188414631 0.0112936735403 0.00461221146874 -0.00791551092724
0.64 -0.0019789474109 0.0106073004458 0.00453305635947 -0.00850144032307
0.65 -0.00187287440645 0.00996969138379 0.00444804195624 -0.00898485283743
0.66 -0.00177317749261 0.00937754476597 0.00435819342786 -0.00937543798259
0.67 -0.00167940204495 0.00882764773262 0.00426443904804 -0.00968241228066
0.68 -0.00159112556762 0.00831690189861 0.00416761492523 -0.00991447863781
0.69 -0.00150795654864 0.00784234305634 0.00406847013885 -0.0100797996678
0.7 -0.00142953311807 0.00740115558059 0.00396767214217 -0.010185983002
0.71 -0.00135552156227 0.00699068223439 0.00386581231215 -0.0102400767734
0.72 -0.00128561473992 0.00660843002564 0.00376341154442 -0.0102485736143
0.73 -0.00121953043967 0.00625207271251 0.00366092580828 -0.0102174216602
0.74 -0.00115700971254 0.00591945050437 0.00355875159167 -0.0101520412052
