   8.4000000e-01   2.4926453e+01   2.0419333e+01   2.4353567e+01
   8.5000000e-01   2.4828539e+01   2.0143258e+01   2.4601853e+01
   8.6000000e-01   2.4730512e+01   1.9868606e+01   2.4849158e+01
   8.7000000e-01   2.4632432e+01   1.9594605e+01   2.5095482e+01
   8.8000000e-01   2.4534353e+01   1.9320593e+01   2.5340826e+01
   8.9000000e-01   2.4436320e+01   1.9375995e+01   2.5585189e+01
   9.0000000e-01   2.4338252e+01   1.9601853e+01   2.5828571e+01
   9.1000000e-01   2.4240180e+01   1.9827754e+01   2.6070973e+01
   9.2000000e-01   2.4142244e+01   1.9721954e+01   2.6312396e+01
   9.3000000e-01   2.4044290e+01   1.9446376e+01   2.6552839e+01
   9.4000000e-01   2.3946239e+01   1.9172010e+01   2.6792301e+01
   9.5000000e-01   2.3848154e+01   1.8898076e+01   2.7030782e+01
   9.6000000e-01   2.3750088e+01   1.8623903e+01   2.7268283e+01
   9.7000000e-01   2.3652087e+01   1.8678912e+01   2.7504804e+01
   9.8000000e-01   2.3554037e+01   1.8904532e+01   2.7740345e+01
   9.9000000e-01   2.3455955e+01   1.9130558e+01   2.7974904e+01
   1.0000000e+00   2.3357981e+01   1.9025234e+01   2.8208484e+01
   1.0100000e+00   2.3259992e+01   1.8750103e+01   2.8441084e+01
   1.0200000e+00   2.3161923e+01   1.8475958e+01   2.8672703e+01
   1.0300000e+00   2.3063839e+01   1.8202010e+01   2.8903341e+01
   1.0400000e+00   2.2965793e+01   1.8257581e+01   2.9132999e+01
   1.0500000e+00   2.2867716e+01   1.8483549e+01   2.9361677e+01
   1.0600000e+00   2.2769662e+01   1.8709230e+01   2.9589373e+01
   1.0700000e+00   2.2671798e+01   1.8602525e+01   2.9816091e+01
   1.0800000e+00   2.2573910e+01   1.8326125e+01   3.0041830e+01
   1.0900000e+00   2.2475888e+01   1.8051403e+01   3.0266589e+01
   1.1000000e+00   2.2377807e+01   1.7777411e+01   3.0490367e+01
   1.1100000e+00   2.2279732e+01   1.7503353e+01   3.0713165e+01
   1.1200000e+00   2.2181717e+01   1.7558543e+01   3.0934982e+01
   1.1300000e+00   2.2083655e+01   1.7784312e+01   3.1155818e+01
   1.1400000e+00   2.1985583e+01   1.8010217e+01   3.1375674e+01
   1.1500000e+00   2.1887669e+01   1.7904143e+01   3.1594551e+01
   1.1600000e+00   2.1789733e+01   1.7628335e+01   3.1812448e+01
   1.1700000e+00   2.1691684e+01   1.7353945e+01   3.2029365e+01
   1.1800000e+00   2.1593599e+01   1.7080014e+01   3.2245301e+01
   1.1900000e+00   2.1495541e+01   1.6805737e+01   3.2460256e+01
   1.2000000e+00   2.1397566e+01   1.6860421e+01   3.2674232e+01
   1.2100000e+00   2.1299530e+01   1.7085872e+01   3.2887227e+01
   1.2200000e+00   2.1201447e+01   1.7311910e+01   3.3099242e+01
   1.2300000e+00   2.1103488e+01   1.7206405e+01   3.3310277e+01
   1.2400000e+00   2.1005510e+01   1.6931128e+01   3.3520332e+01
   1.2500000e+00   2.0907441e+01   1.6656989e+01   3.3729406e+01
   1.2600000e+00   2.0809359e+01   1.6383018e+01   3.3937500e+01
   1.2700000e+00   2.0711328e+01   1.6438399e+01   3.4144613e+01
   1.2800000e+00   2.0613256e+01   1.6664302e+01   3.4350746e+01
   1.2900000e+00   2.0515202e+01   1.6889970e+01   3.4555898e+01
   1.3000000e+00   2.0417376e+01   1.6782805e+01   3.4760071e+01
   1.3100000e+00   2.0319519e+01   1.6506015e+01   3.4963267e+01
   1.3200000e+00   2.0221502e+01   1.6231224e+01   3.5165482e+01
   1.3300000e+00   2.0123420e+01   1.5957248e+01   3.5366716e+01
   1.3400000e+00   2.0025351e+01   1.5683109e+01   3.5566969e+01
   1.3500000e+00   1.9927361e+01   1.5737984e+01   3.5766243e+01
   1.3600000e+00   1.9829311e+01   1.5963606e+01   3.5964536e+01
   1.3700000e+00   1.9731238e+01   1.6189527e+01   3.6161848e+01
   1.3800000e+00   1.9633350e+01   1.6083130e+01   3.6358182e+01
   1.3900000e+00   1.9535435e+01   1.5807058e+01   3.6553536e+01
   1.4000000e+00   1.9437388e+01   1.5532654e+01   3.6747910e+01
   1.4100000e+00   1.9339302e+01   1.5258723e+01   3.6941303e+01
   1.4200000e+00   1.9241258e+01   1.5314276e+01   3.7133716e+01
   1.4300000e+00   1.9143178e+01   1.5540280e+01   3.7325148e+01
   1.4400000e+00   1.9045155e+01   1.5765562e+01   3.7515599e+01
   1.4500000e+00   1.8947448e+01   1.5656895e+01   3.7705074e+01
   1.4600000e+00   1.8849700e+01   1.5378753e+01   3.7893571e+01
   1.4700000e+00   1.8751730e+01   1.5103380e+01   3.8081088e+01
   1.4800000e+00   1.8653658e+01   1.4829278e+01   3.8267624e+01
   1.4900000e+00   1.8555580e+01   1.4555245e+01   3.8453180e+01
   1.5000000e+00   1.8457577e+01   1.4610286e+01   3.8637756e+01
   1.5100000e+00   1.8359516e+01   1.4836053e+01   3.8821351e+01
   1.5200000e+00   1.8261460e+01   1.5061752e+01   3.9003966e+01
   1.5300000e+00   1.8163670e+01   1.4954127e+01   3.9185602e+01
   1.5400000e+00   1.8065843e+01   1.4676960e+01   3.9366261e+01
   1.5500000e+00   1.7967828e+01   1.4402156e+01   3.9545939e+01
   1.5600000e+00   1.7869743e+01   1.4128208e+01   3.9724637e+01
   1.5700000e+00   1.7771688e+01   1.3853903e+01   3.9902353e+01
   1.5800000e+00   1.7673741e+01   1.3908235e+01   4.0079091e+01
   1.5900000e+00   1.7575714e+01   1.4133578e+01   4.0254848e+01
   1.6000000e+00   1.7477636e+01   1.4359544e+01   4.0429624e+01
   1.6100000e+00   1.7379771e+01   1.4252861e+01   4.0603422e+01
   1.6200000e+00   1.7281874e+01   1.3976569e+01   4.0776241e+01
   1.6300000e+00   1.7183824e+01   1.3702206e+01   4.0948079e+01
   1.6400000e+00   1.7085740e+01   1.3428252e+01   4.1118936e+01
   1.6500000e+00   1.6987722e+01   1.3483480e+01   4.1288814e+01
   1.6600000e+00   1.6889649e+01   1.3709385e+01   4.1457710e+01
   1.6700000e+00   1.6791626e+01   1.3934680e+01   4.1625626e+01
   1.6800000e+00   1.6693983e+01   1.3825211e+01   4.1792566e+01
   1.6900000e+00   1.6596287e+01   1.3546410e+01   4.1958529e+01
   1.7000000e+00   1.6498323e+01   1.3270966e+01   4.2123512e+01
   1.7100000e+00   1.6400246e+01   1.2996922e+01   4.2287515e+01
   1.7200000e+00   1.6302180e+01   1.2722753e+01   4.2450537e+01
   1.7300000e+00   1.6204222e+01   1.2777226e+01   4.2612579e+01
   1.7400000e+00   1.6106181e+01   1.3002732e+01   4.2773641e+01
   1.7500000e+00   1.6008120e+01   1.3228498e+01   4.2933722e+01
   1.7600000e+00   1.5910372e+01   1.3120346e+01   4.3092826e+01
   1.7700000e+00   1.5812579e+01   1.2842766e+01   4.3250951e+01
   1.7800000e+00   1.5714560e+01   1.2567994e+01   4.3408097e+01
   1.7900000e+00   1.5616475e+01   1.2294065e+01   4.3564262e+01
   1.8000000e+00   1.5518445e+01   1.2349441e+01   4.3719446e+01
   1.8100000e+00   1.5420365e+01   1.2575440e+01   4.3873650e+01
   1.8200000e+00   1.5322389e+01   1.2800133e+01   4.4026874e+01
   1.8300000e+00   1.5224950e+01   1.2688127e+01   4.4179123e+01
   1.8400000e+00   1.5127431e+01   1.2407112e+01   4.4330398e+01
   1.8500000e+00   1.5029536e+01   1.2130798e+01   4.4480693e+01
   1.8600000e+00   1.4931474e+01   1.1856578e+01   4.4630008e+01
   1.8700000e+00   1.4833400e+01   1.1582501e+01   4.4778342e+01
   1.8800000e+00   1.4735437e+01   1.1637037e+01   4.4925696e+01
   1.8900000e+00   1.4637387e+01   1.1862657e+01   4.5072070e+01
   1.9000000e+00   1.4539351e+01   1.2088111e+01   4.5217463e+01
   1.9100000e+00   1.4441761e+01   1.1977990e+01   4.5361881e+01
   1.9200000e+00   1.4344103e+01   1.1698707e+01   4.5505322e+01
   1.9300000e+00   1.4246129e+01   1.1423386e+01   4.5647783e+01
   1.9400000e+00   1.4148045e+01   1.1149432e+01   4.5789264e+01
   1.9500000e+00   1.4050009e+01   1.0874892e+01   4.5929764e+01
   1.9600000e+00   1.3952142e+01   1.0928229e+01   4.6069285e+01
   1.9700000e+00   1.3854151e+01   1.1153117e+01   4.6207827e+01
   1.9800000e+00   1.3756077e+01   1.1379039e+01   4.6345388e+01
   1.9900000e+00   1.3658353e+01   1.1270590e+01   4.6481971e+01
   2.0000000e+00   1.3560573e+01   1.0992837e+01   4.6617577e+01
   2.0100000e+00   1.3462539e+01   1.0718266e+01   4.6752202e+01
   2.0200000e+00   1.3364458e+01   1.0444278e+01   4.6885847e+01
   2.0300000e+00   1.3266487e+01   1.0498913e+01   4.7018512e+01
   2.0400000e+00   1.3168427e+01   1.0724668e+01   4.7150196e+01
   2.0500000e+00   1.3070436e+01   1.0949551e+01   4.7280900e+01
   2.0600000e+00   1.2973097e+01   1.0836287e+01   4.7410631e+01
   2.0700000e+00   1.2875653e+01   1.0554332e+01   4.7539388e+01
   2.0800000e+00   1.2777749e+01   1.0278131e+01   4.7667165e+01
   2.0900000e+00   1.2679673e+01   1.0004088e+01   4.7793962e+01
   2.1000000e+00   1.2581629e+01   9.7296391e+00   4.7919778e+01
   2.1100000e+00   1.2483773e+01   9.7828383e+00   4.8044616e+01
   2.1200000e+00   1.2385778e+01   1.0007778e+01   4.8168474e+01
   2.1300000e+00   1.2287721e+01   1.0233484e+01   4.8291351e+01
   2.1400000e+00   1.2190182e+01   1.0122728e+01   4.8413253e+01
   2.1500000e+00   1.2092557e+01   9.8430367e+00   4.8534178e+01
   2.1600000e+00   1.1994560e+01   9.5679942e+00   4.8654124e+01
   2.1700000e+00   1.1896476e+01   9.2940461e+00   4.8773089e+01
   2.1800000e+00   1.1798509e+01   9.3486435e+00   4.8891074e+01
   2.1900000e+00   1.1700443e+01   9.5744661e+00   4.9008078e+01
   2.2000000e+00   1.1602513e+01   9.7985932e+00   4.9124103e+01
   2.2100000e+00   1.1505519e+01   9.6810176e+00   4.9239159e+01
   2.2200000e+00   1.1408357e+01   9.3955397e+00   4.9353242e+01
   2.2300000e+00   1.1310537e+01   9.1182928e+00   4.9466348e+01
   2.2400000e+00   1.1212469e+01   8.8441434e+00   4.9578472e+01
   2.2500000e+00   1.1114426e+01   8.5696752e+00   4.9689616e+01
   2.2600000e+00   1.1016608e+01   8.6224018e+00   4.9799783e+01
   2.2700000e+00   1.0918623e+01   8.8472079e+00   4.9908969e+01
   2.2800000e+00   1.0820586e+01   9.0726797e+00   5.0017175e+01
   2.2900000e+00   1.0723280e+01   8.9590012e+00   5.0124407e+01
   2.3000000e+00   1.0625844e+01   8.6769525e+00   5.0230666e+01
   2.3100000e+00   1.0527885e+01   8.4014385e+00   5.0335945e+01
   2.3200000e+00   1.0429800e+01   8.1274960e+00   5.0440243e+01
   2.3300000e+00   1.0331858e+01   8.1817802e+00   5.0543561e+01
   2.3400000e+00   1.0233794e+01   8.4075715e+00   5.0645899e+01
   2.3500000e+00   1.0135928e+01   8.6309001e+00   5.0747259e+01
   2.3600000e+00   1.0039382e+01   8.5077202e+00   5.0847652e+01
   2.3700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.3800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.3900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.4000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.4100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.4200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.4300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.4400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.4500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.4600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.4700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.4800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.4900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.5000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.5100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.5200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.5300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.5400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.5500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.5600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.5700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.5800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.5900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.6000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.6100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.6200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.6300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.6400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.6500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.6600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.6700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.6800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.6900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.7000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.7100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.7200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.7300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.7400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.7500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.7600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.7700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.7800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.7900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.8000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.8100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.8200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.8300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.8400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.8500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.8600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.8700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.8800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.8900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.9000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.9100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.9200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.9300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.9400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.9500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.9600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.9700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.9800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   2.9900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.0000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.0100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.0200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.0300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.0400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.0500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.0600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.0700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.0800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.0900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.1000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.1100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.1200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.1300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.1400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.1500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.1600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.1700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.1800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.1900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.2000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.2100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.2200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.2300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.2400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.2500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.2600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.2700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.2800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.2900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.3000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.3100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.3200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.3300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.3400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.3500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.3600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.3700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.3800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.3900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.4000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.4100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.4200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.4300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.4400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.4500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.4600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.4700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.4800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.4900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.5000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.5100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.5200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.5300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.5400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.5500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.5600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.5700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.5800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.5900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.6000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.6100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.6200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.6300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.6400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.6500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.6600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.6700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.6800000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.6900000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.7000000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.7100000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.7200000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.7300000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.7400000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.7500000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.7600000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
   3.7700000e+00   9.9425629e+00   8.2179641e+00   5.0947078e+01
